onset	duration	sample	event_type	face_type	repetition_type	trigger	stim_file
45.9152727273	n/a	11478.8182	show_cross	n/a	n/a	n/a	cross.bmp
46.3689090909	n/a	11592.2273	show_face	scrambled_face	first_show	17	s006.bmp
47.0134545455	n/a	11753.3636	right_press	n/a	n/a	4096	n/a
47.3725454545	n/a	11843.1364	show_circle	n/a	n/a	0	circle.bmp
49.0725454545	n/a	12268.1364	show_cross	n/a	n/a	n/a	cross.bmp
49.6270909091	n/a	12406.7727	show_face	scrambled_face	first_show	17	s029.bmp
50.5834545455	n/a	12645.8636	show_circle	n/a	n/a	0	circle.bmp
52.2834545455	n/a	13070.8636	show_cross	n/a	n/a	n/a	cross.bmp
52.8170909091	n/a	13204.2727	show_face	unfamiliar_face	delayed_repeat	15	u124.bmp
53.7134545455	n/a	13428.3636	show_circle	n/a	n/a	0	circle.bmp
55.4134545455	n/a	13853.3636	show_cross	n/a	n/a	n/a	cross.bmp
55.9080000000	n/a	13977	show_face	unfamiliar_face	first_show	13	u106.bmp
56.7316363636	n/a	14182.9091	show_circle	n/a	n/a	0	circle.bmp
58.4316363636	n/a	14607.9091	show_cross	n/a	n/a	n/a	cross.bmp
58.9143636364	n/a	14728.5909	show_face	unfamiliar_face	immediate_repeat	14	u106.bmp
59.8225454545	n/a	14955.6364	show_circle	n/a	n/a	0	circle.bmp
61.5225454545	n/a	15380.6364	show_cross	n/a	n/a	n/a	cross.bmp
62.1725454545	n/a	15543.1364	show_face	unfamiliar_face	first_show	13	u061.bmp
63.0061818182	n/a	15751.5455	show_circle	n/a	n/a	0	circle.bmp
64.7061818182	n/a	16176.5455	show_cross	n/a	n/a	n/a	cross.bmp
65.2798181818	n/a	16319.9545	show_face	famous_face	first_show	5	f071.bmp
65.8634545455	n/a	16465.8636	right_press	n/a	n/a	4096	n/a
66.2870909091	n/a	16571.7727	show_circle	n/a	n/a	0	circle.bmp
67.9870909091	n/a	16996.7727	show_cross	n/a	n/a	n/a	cross.bmp
68.5034545455	n/a	17125.8636	show_face	famous_face	first_show	5	f037.bmp
69.3734545455	n/a	17343.3636	show_circle	n/a	n/a	0	circle.bmp
71.0734545455	n/a	17768.3636	show_cross	n/a	n/a	n/a	cross.bmp
71.6770909091	n/a	17919.2727	show_face	famous_face	immediate_repeat	6	f037.bmp
72.5389090909	n/a	18134.7273	show_circle	n/a	n/a	0	circle.bmp
74.2389090909	n/a	18559.7273	show_cross	n/a	n/a	n/a	cross.bmp
74.8516363636	n/a	18712.9091	show_face	scrambled_face	delayed_repeat	19	s006.bmp
75.7270909091	n/a	18931.7727	show_circle	n/a	n/a	0	circle.bmp
75.7489090909	n/a	18937.2273	right_press	n/a	n/a	4096	n/a
77.4270909091	n/a	19356.7727	show_cross	n/a	n/a	n/a	cross.bmp
78.0589090909	n/a	19514.7273	show_face	famous_face	first_show	5	f018.bmp
78.8289090909	n/a	19707.2273	right_press	n/a	n/a	4096	n/a
78.9243636364	n/a	19731.0909	show_circle	n/a	n/a	0	circle.bmp
80.6243636364	n/a	20156.0909	show_cross	n/a	n/a	n/a	cross.bmp
81.1661818182	n/a	20291.5455	show_face	scrambled_face	delayed_repeat	19	s029.bmp
82.1507272727	n/a	20537.6818	show_circle	n/a	n/a	0	circle.bmp
83.8507272727	n/a	20962.6818	show_cross	n/a	n/a	n/a	cross.bmp
84.3734545455	n/a	21093.3636	show_face	famous_face	first_show	5	f122.bmp
85.0889090909	n/a	21272.2273	right_press	n/a	n/a	4096	n/a
85.3452727273	n/a	21336.3182	show_circle	n/a	n/a	0	circle.bmp
87.0452727273	n/a	21761.3182	show_cross	n/a	n/a	n/a	cross.bmp
87.6143636364	n/a	21903.5909	show_face	scrambled_face	first_show	17	s080.bmp
88.4316363636	n/a	22107.9091	right_press	n/a	n/a	4096	n/a
88.5870909091	n/a	22146.7727	show_circle	n/a	n/a	0	circle.bmp
90.2870909091	n/a	22571.7727	show_cross	n/a	n/a	n/a	cross.bmp
90.9052727273	n/a	22726.3182	show_face	unfamiliar_face	delayed_repeat	15	u061.bmp
91.5980000000	n/a	22899.5	right_press	n/a	n/a	4096	n/a
91.8252727273	n/a	22956.3182	show_circle	n/a	n/a	0	circle.bmp
93.5252727273	n/a	23381.3182	show_cross	n/a	n/a	n/a	cross.bmp
94.0452727273	n/a	23511.3182	show_face	famous_face	first_show	5	f047.bmp
94.9825454545	n/a	23745.6364	show_circle	n/a	n/a	0	circle.bmp
96.6825454545	n/a	24170.6364	show_cross	n/a	n/a	n/a	cross.bmp
97.3198181818	n/a	24329.9545	show_face	famous_face	immediate_repeat	6	f047.bmp
98.2652727273	n/a	24566.3182	show_circle	n/a	n/a	0	circle.bmp
99.9652727273	n/a	24991.3182	show_cross	n/a	n/a	n/a	cross.bmp
100.6107272727	n/a	25152.6818	show_face	famous_face	delayed_repeat	7	f071.bmp
101.2434545455	n/a	25310.8636	right_press	n/a	n/a	4096	n/a
101.5698181818	n/a	25392.4545	show_circle	n/a	n/a	0	circle.bmp
103.2698181818	n/a	25817.4545	show_cross	n/a	n/a	n/a	cross.bmp
103.8852727273	n/a	25971.3182	show_face	unfamiliar_face	first_show	13	u133.bmp
104.7716363636	n/a	26192.9091	show_circle	n/a	n/a	0	circle.bmp
106.4716363636	n/a	26617.9091	show_cross	n/a	n/a	n/a	cross.bmp
107.0252727273	n/a	26756.3182	show_face	scrambled_face	first_show	17	s004.bmp
107.9407272727	n/a	26985.1818	show_circle	n/a	n/a	0	circle.bmp
109.6407272727	n/a	27410.1818	show_cross	n/a	n/a	n/a	cross.bmp
110.2161818182	n/a	27554.0455	show_face	famous_face	delayed_repeat	7	f018.bmp
111.0889090909	n/a	27772.2273	show_circle	n/a	n/a	0	circle.bmp
112.7889090909	n/a	28197.2273	show_cross	n/a	n/a	n/a	cross.bmp
113.3907272727	n/a	28347.6818	show_face	famous_face	first_show	5	f007.bmp
114.0007272727	n/a	28500.1818	right_press	n/a	n/a	4096	n/a
114.3534545455	n/a	28588.3636	show_circle	n/a	n/a	0	circle.bmp
116.0534545455	n/a	29013.3636	show_cross	n/a	n/a	n/a	cross.bmp
116.6307272727	n/a	29157.6818	show_face	famous_face	immediate_repeat	6	f007.bmp
117.2934545455	n/a	29323.3636	right_press	n/a	n/a	4096	n/a
117.5452727273	n/a	29386.3182	show_circle	n/a	n/a	0	circle.bmp
119.2452727273	n/a	29811.3182	show_cross	n/a	n/a	n/a	cross.bmp
119.8052727273	n/a	29951.3182	show_face	famous_face	delayed_repeat	7	f122.bmp
120.4316363636	n/a	30107.9091	right_press	n/a	n/a	4096	n/a
120.6870909091	n/a	30171.7727	show_circle	n/a	n/a	0	circle.bmp
122.3870909091	n/a	30596.7727	show_cross	n/a	n/a	n/a	cross.bmp
122.9625454545	n/a	30740.6364	show_face	famous_face	first_show	5	f101.bmp
123.8189090909	n/a	30954.7273	right_press	n/a	n/a	4096	n/a
123.8243636364	n/a	30956.0909	show_circle	n/a	n/a	0	circle.bmp
125.5243636364	n/a	31381.0909	show_cross	n/a	n/a	n/a	cross.bmp
126.1534545455	n/a	31538.3636	show_face	scrambled_face	delayed_repeat	19	s080.bmp
127.0898181818	n/a	31772.4545	show_circle	n/a	n/a	0	circle.bmp
128.7898181818	n/a	32197.4545	show_cross	n/a	n/a	n/a	cross.bmp
129.4107272727	n/a	32352.6818	show_face	unfamiliar_face	first_show	13	u038.bmp
130.3998181818	n/a	32599.9545	show_circle	n/a	n/a	0	circle.bmp
132.0998181818	n/a	33024.9545	show_cross	n/a	n/a	n/a	cross.bmp
132.7180000000	n/a	33179.5	show_face	famous_face	first_show	5	f108.bmp
133.2580000000	n/a	33314.5	right_press	n/a	n/a	4096	n/a
133.7152727273	n/a	33428.8182	show_circle	n/a	n/a	0	circle.bmp
135.4152727273	n/a	33853.8182	show_cross	n/a	n/a	n/a	cross.bmp
135.9425454545	n/a	33985.6364	show_face	famous_face	immediate_repeat	6	f108.bmp
136.4916363636	n/a	34122.9091	right_press	n/a	n/a	4096	n/a
136.9216363636	n/a	34230.4091	show_circle	n/a	n/a	0	circle.bmp
138.6216363636	n/a	34655.4091	show_cross	n/a	n/a	n/a	cross.bmp
139.1161818182	n/a	34779.0455	show_face	unfamiliar_face	delayed_repeat	15	u133.bmp
140.0889090909	n/a	35022.2273	show_circle	n/a	n/a	0	circle.bmp
141.7889090909	n/a	35447.2273	show_cross	n/a	n/a	n/a	cross.bmp
142.3234545455	n/a	35580.8636	show_face	scrambled_face	first_show	17	s094.bmp
143.0525454545	n/a	35763.1364	right_press	n/a	n/a	4096	n/a
143.2980000000	n/a	35824.5	show_circle	n/a	n/a	0	circle.bmp
144.9980000000	n/a	36249.5	show_cross	n/a	n/a	n/a	cross.bmp
145.5143636364	n/a	36378.5909	show_face	scrambled_face	immediate_repeat	18	s094.bmp
146.1352727273	n/a	36533.8182	right_press	n/a	n/a	4096	n/a
146.3943636364	n/a	36598.5909	show_circle	n/a	n/a	0	circle.bmp
148.0943636364	n/a	37023.5909	show_cross	n/a	n/a	n/a	cross.bmp
148.6380000000	n/a	37159.5	show_face	scrambled_face	delayed_repeat	19	s004.bmp
149.2289090909	n/a	37307.2273	right_press	n/a	n/a	4096	n/a
149.6207272727	n/a	37405.1818	show_circle	n/a	n/a	0	circle.bmp
151.3207272727	n/a	37830.1818	show_cross	n/a	n/a	n/a	cross.bmp
151.7952727273	n/a	37948.8182	show_face	unfamiliar_face	first_show	13	u121.bmp
152.7552727273	n/a	38188.8182	right_press	n/a	n/a	4096	n/a
152.7907272727	n/a	38197.6818	show_circle	n/a	n/a	0	circle.bmp
154.4907272727	n/a	38622.6818	show_cross	n/a	n/a	n/a	cross.bmp
155.0698181818	n/a	38767.4545	show_face	unfamiliar_face	immediate_repeat	14	u121.bmp
155.7398181818	n/a	38934.9545	right_press	n/a	n/a	4096	n/a
156.0752727273	n/a	39018.8182	show_circle	n/a	n/a	0	circle.bmp
157.7752727273	n/a	39443.8182	show_cross	n/a	n/a	n/a	cross.bmp
158.3107272727	n/a	39577.6818	show_face	scrambled_face	first_show	17	s095.bmp
159.1607272727	n/a	39790.1818	show_circle	n/a	n/a	0	circle.bmp
160.8607272727	n/a	40215.1818	show_cross	n/a	n/a	n/a	cross.bmp
161.4343636364	n/a	40358.5909	show_face	famous_face	delayed_repeat	7	f101.bmp
162.1052727273	n/a	40526.3182	right_press	n/a	n/a	4096	n/a
162.3216363636	n/a	40580.4091	show_circle	n/a	n/a	0	circle.bmp
164.0216363636	n/a	41005.4091	show_cross	n/a	n/a	n/a	cross.bmp
164.6580000000	n/a	41164.5	show_face	scrambled_face	first_show	17	s061.bmp
165.3743636364	n/a	41343.5909	right_press	n/a	n/a	4096	n/a
165.5989090909	n/a	41399.7273	show_circle	n/a	n/a	0	circle.bmp
167.2989090909	n/a	41824.7273	show_cross	n/a	n/a	n/a	cross.bmp
167.8152727273	n/a	41953.8182	show_face	scrambled_face	immediate_repeat	18	s061.bmp
168.5570909091	n/a	42139.2727	right_press	n/a	n/a	4096	n/a
168.7689090909	n/a	42192.2273	show_circle	n/a	n/a	0	circle.bmp
170.4689090909	n/a	42617.2273	show_cross	n/a	n/a	n/a	cross.bmp
170.9734545455	n/a	42743.3636	show_face	unfamiliar_face	delayed_repeat	15	u038.bmp
171.8043636364	n/a	42951.0909	show_circle	n/a	n/a	0	circle.bmp
173.5043636364	n/a	43376.0909	show_cross	n/a	n/a	n/a	cross.bmp
174.0470909091	n/a	43511.7727	show_face	unfamiliar_face	first_show	13	u067.bmp
175.0134545455	n/a	43753.3636	show_circle	n/a	n/a	0	circle.bmp
176.7134545455	n/a	44178.3636	show_cross	n/a	n/a	n/a	cross.bmp
177.2370909091	n/a	44309.2727	show_face	unfamiliar_face	immediate_repeat	14	u067.bmp
178.1434545455	n/a	44535.8636	show_circle	n/a	n/a	0	circle.bmp
179.8434545455	n/a	44960.8636	show_cross	n/a	n/a	n/a	cross.bmp
180.4616363636	n/a	45115.4091	show_face	scrambled_face	first_show	17	s130.bmp
181.4152727273	n/a	45353.8182	show_circle	n/a	n/a	0	circle.bmp
183.1152727273	n/a	45778.8182	show_cross	n/a	n/a	n/a	cross.bmp
183.6525454545	n/a	45913.1364	show_face	unfamiliar_face	first_show	13	u035.bmp
184.4798181818	n/a	46119.9545	right_press	n/a	n/a	4096	n/a
184.5861818182	n/a	46146.5455	show_circle	n/a	n/a	0	circle.bmp
186.2861818182	n/a	46571.5455	show_cross	n/a	n/a	n/a	cross.bmp
186.8425454545	n/a	46710.6364	show_face	famous_face	first_show	5	f070.bmp
187.5007272727	n/a	46875.1818	right_press	n/a	n/a	4096	n/a
187.6970909091	n/a	46924.2727	show_circle	n/a	n/a	0	circle.bmp
189.3970909091	n/a	47349.2727	show_cross	n/a	n/a	n/a	cross.bmp
190.0170909091	n/a	47504.2727	show_face	scrambled_face	delayed_repeat	19	s095.bmp
190.8870909091	n/a	47721.7727	show_circle	n/a	n/a	0	circle.bmp
192.5870909091	n/a	48146.7727	show_cross	n/a	n/a	n/a	cross.bmp
193.0907272727	n/a	48272.6818	show_face	scrambled_face	first_show	17	s064.bmp
193.7398181818	n/a	48434.9545	right_press	n/a	n/a	4096	n/a
194.0352727273	n/a	48508.8182	show_circle	n/a	n/a	0	circle.bmp
195.7352727273	n/a	48933.8182	show_cross	n/a	n/a	n/a	cross.bmp
196.3816363636	n/a	49095.4091	show_face	scrambled_face	first_show	17	s016.bmp
196.9252727273	n/a	49231.3182	right_press	n/a	n/a	4096	n/a
197.2298181818	n/a	49307.4545	show_circle	n/a	n/a	0	circle.bmp
198.9298181818	n/a	49732.4545	show_cross	n/a	n/a	n/a	cross.bmp
199.5052727273	n/a	49876.3182	show_face	scrambled_face	immediate_repeat	18	s016.bmp
200.5207272727	n/a	50130.1818	show_circle	n/a	n/a	0	circle.bmp
202.2207272727	n/a	50555.1818	show_cross	n/a	n/a	n/a	cross.bmp
202.8634545455	n/a	50715.8636	show_face	scrambled_face	first_show	17	s147.bmp
203.4170909091	n/a	50854.2727	right_press	n/a	n/a	4096	n/a
203.7325454545	n/a	50933.1364	show_circle	n/a	n/a	0	circle.bmp
205.4325454545	n/a	51358.1364	show_cross	n/a	n/a	n/a	cross.bmp
206.0207272727	n/a	51505.1818	show_face	scrambled_face	immediate_repeat	18	s147.bmp
206.6780000000	n/a	51669.5	right_press	n/a	n/a	4096	n/a
206.9970909091	n/a	51749.2727	show_circle	n/a	n/a	0	circle.bmp
208.6970909091	n/a	52174.2727	show_cross	n/a	n/a	n/a	cross.bmp
209.2107272727	n/a	52302.6818	show_face	scrambled_face	delayed_repeat	19	s130.bmp
209.7652727273	n/a	52441.3182	right_press	n/a	n/a	4096	n/a
210.1898181818	n/a	52547.4545	show_circle	n/a	n/a	0	circle.bmp
211.8898181818	n/a	52972.4545	show_cross	n/a	n/a	n/a	cross.bmp
212.4516363636	n/a	53112.9091	show_face	scrambled_face	first_show	17	s047.bmp
213.3989090909	n/a	53349.7273	show_circle	n/a	n/a	0	circle.bmp
213.4389090909	n/a	53359.7273	right_press	n/a	n/a	4096	n/a
215.0989090909	n/a	53774.7273	show_cross	n/a	n/a	n/a	cross.bmp
215.7098181818	n/a	53927.4545	show_face	scrambled_face	immediate_repeat	18	s047.bmp
216.4725454545	n/a	54118.1364	right_press	n/a	n/a	4096	n/a
216.6780000000	n/a	54169.5	show_circle	n/a	n/a	0	circle.bmp
218.3780000000	n/a	54594.5	show_cross	n/a	n/a	n/a	cross.bmp
218.9498181818	n/a	54737.4545	show_face	unfamiliar_face	delayed_repeat	15	u035.bmp
219.8389090909	n/a	54959.7273	show_circle	n/a	n/a	0	circle.bmp
221.5389090909	n/a	55384.7273	show_cross	n/a	n/a	n/a	cross.bmp
222.1743636364	n/a	55543.5909	show_face	unfamiliar_face	first_show	13	u115.bmp
222.8061818182	n/a	55701.5455	right_press	n/a	n/a	4096	n/a
223.0934545455	n/a	55773.3636	show_circle	n/a	n/a	0	circle.bmp
224.7934545455	n/a	56198.3636	show_cross	n/a	n/a	n/a	cross.bmp
225.3152727273	n/a	56328.8182	show_face	unfamiliar_face	immediate_repeat	14	u115.bmp
225.8643636364	n/a	56466.0909	right_press	n/a	n/a	4096	n/a
226.2661818182	n/a	56566.5455	show_circle	n/a	n/a	0	circle.bmp
227.9661818182	n/a	56991.5455	show_cross	n/a	n/a	n/a	cross.bmp
228.4725454545	n/a	57118.1364	show_face	famous_face	delayed_repeat	7	f070.bmp
229.0889090909	n/a	57272.2273	right_press	n/a	n/a	4096	n/a
229.3125454545	n/a	57328.1364	show_circle	n/a	n/a	0	circle.bmp
231.0125454545	n/a	57753.1364	show_cross	n/a	n/a	n/a	cross.bmp
231.5289090909	n/a	57882.2273	show_face	unfamiliar_face	first_show	13	u049.bmp
232.1243636364	n/a	58031.0909	right_press	n/a	n/a	4096	n/a
232.5398181818	n/a	58134.9545	show_circle	n/a	n/a	0	circle.bmp
234.2398181818	n/a	58559.9545	show_cross	n/a	n/a	n/a	cross.bmp
234.7361818182	n/a	58684.0455	show_face	scrambled_face	delayed_repeat	19	s064.bmp
235.4052727273	n/a	58851.3182	right_press	n/a	n/a	4096	n/a
235.5680000000	n/a	58892	show_circle	n/a	n/a	0	circle.bmp
237.2680000000	n/a	59317	show_cross	n/a	n/a	n/a	cross.bmp
237.7934545455	n/a	59448.3636	show_face	scrambled_face	first_show	17	s067.bmp
238.2789090909	n/a	59569.7273	right_press	n/a	n/a	4096	n/a
238.6552727273	n/a	59663.8182	show_circle	n/a	n/a	0	circle.bmp
240.3552727273	n/a	60088.8182	show_cross	n/a	n/a	n/a	cross.bmp
241.0007272727	n/a	60250.1818	show_face	famous_face	first_show	5	f056.bmp
241.6634545455	n/a	60415.8636	right_press	n/a	n/a	4096	n/a
241.9680000000	n/a	60492	show_circle	n/a	n/a	0	circle.bmp
243.6680000000	n/a	60917	show_cross	n/a	n/a	n/a	cross.bmp
244.2252727273	n/a	61056.3182	show_face	famous_face	immediate_repeat	6	f056.bmp
244.9370909091	n/a	61234.2727	right_press	n/a	n/a	4096	n/a
245.0780000000	n/a	61269.5	show_circle	n/a	n/a	0	circle.bmp
246.7780000000	n/a	61694.5	show_cross	n/a	n/a	n/a	cross.bmp
247.2325454545	n/a	61808.1364	show_face	scrambled_face	first_show	17	s002.bmp
248.2098181818	n/a	62052.4545	show_circle	n/a	n/a	0	circle.bmp
249.9098181818	n/a	62477.4545	show_cross	n/a	n/a	n/a	cross.bmp
250.4898181818	n/a	62622.4545	show_face	unfamiliar_face	first_show	13	u092.bmp
251.3452727273	n/a	62836.3182	show_circle	n/a	n/a	0	circle.bmp
253.0452727273	n/a	63261.3182	show_cross	n/a	n/a	n/a	cross.bmp
253.6634545455	n/a	63415.8636	show_face	unfamiliar_face	first_show	13	u091.bmp
254.2607272727	n/a	63565.1818	right_press	n/a	n/a	4096	n/a
254.6270909091	n/a	63656.7727	show_circle	n/a	n/a	0	circle.bmp
256.3270909091	n/a	64081.7727	show_cross	n/a	n/a	n/a	cross.bmp
256.9207272727	n/a	64230.1818	show_face	unfamiliar_face	delayed_repeat	15	u049.bmp
257.7925454545	n/a	64448.1364	show_circle	n/a	n/a	0	circle.bmp
257.8707272727	n/a	64467.6818	right_press	n/a	n/a	4096	n/a
259.4925454545	n/a	64873.1364	show_cross	n/a	n/a	n/a	cross.bmp
260.0452727273	n/a	65011.3182	show_face	famous_face	first_show	5	f052.bmp
260.6480000000	n/a	65162	right_press	n/a	n/a	4096	n/a
261.0161818182	n/a	65254.0455	show_circle	n/a	n/a	0	circle.bmp
262.7161818182	n/a	65679.0455	show_cross	n/a	n/a	n/a	cross.bmp
263.3189090909	n/a	65829.7273	show_face	famous_face	immediate_repeat	6	f052.bmp
263.8307272727	n/a	65957.6818	right_press	n/a	n/a	4096	n/a
264.1916363636	n/a	66047.9091	show_circle	n/a	n/a	0	circle.bmp
265.8916363636	n/a	66472.9091	show_cross	n/a	n/a	n/a	cross.bmp
266.3761818182	n/a	66594.0455	show_face	scrambled_face	delayed_repeat	19	s067.bmp
267.0798181818	n/a	66769.9545	right_press	n/a	n/a	4096	n/a
267.3343636364	n/a	66833.5909	show_circle	n/a	n/a	0	circle.bmp
269.0343636364	n/a	67258.5909	show_cross	n/a	n/a	n/a	cross.bmp
269.6007272727	n/a	67400.1818	show_face	unfamiliar_face	first_show	13	u029.bmp
270.2743636364	n/a	67568.5909	right_press	n/a	n/a	4096	n/a
270.5107272727	n/a	67627.6818	show_circle	n/a	n/a	0	circle.bmp
272.2107272727	n/a	68052.6818	show_cross	n/a	n/a	n/a	cross.bmp
272.8080000000	n/a	68202	show_face	famous_face	first_show	5	f114.bmp
273.6298181818	n/a	68407.4545	show_circle	n/a	n/a	0	circle.bmp
275.3298181818	n/a	68832.4545	show_cross	n/a	n/a	n/a	cross.bmp
275.8316363636	n/a	68957.9091	show_face	famous_face	immediate_repeat	6	f114.bmp
276.7561818182	n/a	69189.0455	show_circle	n/a	n/a	0	circle.bmp
278.4561818182	n/a	69614.0455	show_cross	n/a	n/a	n/a	cross.bmp
279.0052727273	n/a	69751.3182	show_face	scrambled_face	delayed_repeat	19	s002.bmp
279.6189090909	n/a	69904.7273	right_press	n/a	n/a	4096	n/a
279.9880000000	n/a	69997	show_circle	n/a	n/a	0	circle.bmp
281.6880000000	n/a	70422	show_cross	n/a	n/a	n/a	cross.bmp
282.1789090909	n/a	70544.7273	show_face	scrambled_face	first_show	17	s120.bmp
282.8361818182	n/a	70709.0455	right_press	n/a	n/a	4096	n/a
283.1798181818	n/a	70794.9545	show_circle	n/a	n/a	0	circle.bmp
284.8798181818	n/a	71219.9545	show_cross	n/a	n/a	n/a	cross.bmp
285.3534545455	n/a	71338.3636	show_face	unfamiliar_face	delayed_repeat	15	u092.bmp
286.0107272727	n/a	71502.6818	right_press	n/a	n/a	4096	n/a
286.3543636364	n/a	71588.5909	show_circle	n/a	n/a	0	circle.bmp
288.0543636364	n/a	72013.5909	show_cross	n/a	n/a	n/a	cross.bmp
288.5943636364	n/a	72148.5909	show_face	scrambled_face	first_show	17	s049.bmp
289.5916363636	n/a	72397.9091	show_circle	n/a	n/a	0	circle.bmp
291.2916363636	n/a	72822.9091	show_cross	n/a	n/a	n/a	cross.bmp
291.7516363636	n/a	72937.9091	show_face	scrambled_face	immediate_repeat	18	s049.bmp
292.6507272727	n/a	73162.6818	show_circle	n/a	n/a	0	circle.bmp
294.3507272727	n/a	73587.6818	show_cross	n/a	n/a	n/a	cross.bmp
294.8416363636	n/a	73710.4091	show_face	unfamiliar_face	delayed_repeat	15	u091.bmp
295.6380000000	n/a	73909.5	right_press	n/a	n/a	4096	n/a
295.6998181818	n/a	73924.9545	show_circle	n/a	n/a	0	circle.bmp
297.3998181818	n/a	74349.9545	show_cross	n/a	n/a	n/a	cross.bmp
298.0489090909	n/a	74512.2273	show_face	scrambled_face	first_show	17	s128.bmp
298.9680000000	n/a	74742	show_circle	n/a	n/a	0	circle.bmp
299.0498181818	n/a	74762.4545	right_press	n/a	n/a	4096	n/a
300.6680000000	n/a	75167	show_cross	n/a	n/a	n/a	cross.bmp
301.2561818182	n/a	75314.0455	show_face	scrambled_face	immediate_repeat	18	s128.bmp
301.8116363636	n/a	75452.9091	right_press	n/a	n/a	4096	n/a
302.1143636364	n/a	75528.5909	show_circle	n/a	n/a	0	circle.bmp
303.8143636364	n/a	75953.5909	show_cross	n/a	n/a	n/a	cross.bmp
304.4470909091	n/a	76111.7727	show_face	scrambled_face	first_show	17	s106.bmp
304.9670909091	n/a	76241.7727	right_press	n/a	n/a	4096	n/a
305.3807272727	n/a	76345.1818	show_circle	n/a	n/a	0	circle.bmp
307.0807272727	n/a	76770.1818	show_cross	n/a	n/a	n/a	cross.bmp
307.5543636364	n/a	76888.5909	show_face	scrambled_face	immediate_repeat	18	s106.bmp
308.1234545455	n/a	77030.8636	right_press	n/a	n/a	4096	n/a
308.4389090909	n/a	77109.7273	show_circle	n/a	n/a	0	circle.bmp
310.1389090909	n/a	77534.7273	show_cross	n/a	n/a	n/a	cross.bmp
310.6452727273	n/a	77661.3182	show_face	unfamiliar_face	delayed_repeat	15	u029.bmp
311.3098181818	n/a	77827.4545	right_press	n/a	n/a	4096	n/a
311.4861818182	n/a	77871.5455	show_circle	n/a	n/a	0	circle.bmp
313.1861818182	n/a	78296.5455	show_cross	n/a	n/a	n/a	cross.bmp
313.7352727273	n/a	78433.8182	show_face	scrambled_face	first_show	17	s003.bmp
314.6925454545	n/a	78673.1364	show_circle	n/a	n/a	0	circle.bmp
316.3925454545	n/a	79098.1364	show_cross	n/a	n/a	n/a	cross.bmp
316.9598181818	n/a	79239.9545	show_face	scrambled_face	immediate_repeat	18	s003.bmp
317.8698181818	n/a	79467.4545	show_circle	n/a	n/a	0	circle.bmp
319.5698181818	n/a	79892.4545	show_cross	n/a	n/a	n/a	cross.bmp
320.1998181818	n/a	80049.9545	show_face	famous_face	first_show	5	f075.bmp
321.0343636364	n/a	80258.5909	right_press	n/a	n/a	4096	n/a
321.1825454545	n/a	80295.6364	show_circle	n/a	n/a	0	circle.bmp
322.8825454545	n/a	80720.6364	show_cross	n/a	n/a	n/a	cross.bmp
323.4580000000	n/a	80864.5	show_face	scrambled_face	delayed_repeat	19	s120.bmp
323.9189090909	n/a	80979.7273	right_press	n/a	n/a	4096	n/a
324.3752727273	n/a	81093.8182	show_circle	n/a	n/a	0	circle.bmp
326.0752727273	n/a	81518.8182	show_cross	n/a	n/a	n/a	cross.bmp
326.6652727273	n/a	81666.3182	show_face	unfamiliar_face	first_show	13	u113.bmp
327.2725454545	n/a	81818.1364	right_press	n/a	n/a	4096	n/a
