onset	duration	trial_type	Response	Stimulus	RT
81.355	0.2	visual standard stimulus presentation	0.0	standard	n/a
83.953	0.2	visual standard stimulus presentation	0.0	standard	n/a
86.351	0.2	visual standard stimulus presentation	0.0	standard	n/a
88.353	0.2	visual standard stimulus presentation	0.0	standard	n/a
91.15	0.2	visual standard stimulus presentation	0.0	standard	n/a
93.748	0.2	visual standard stimulus presentation	0.0	standard	n/a
95.949	0.2	visual standard stimulus presentation	0.0	standard	n/a
98.149	0.2	visual standard stimulus presentation	0.0	standard	n/a
100.747	0.2	visual standard stimulus presentation	0.0	standard	n/a
103.146	0.2	visual standard stimulus presentation	0.0	standard	n/a
105.745	0.2	visual standard stimulus presentation	0.0	standard	n/a
108.54	0.336	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
108.54	0.2	visual oddball stimulus presentation	1.0	target	n/a
111.337	0.2	visual oddball stimulus presentation	1.0	target	n/a
111.337	0.452	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
113.737	0.2	visual standard stimulus presentation	0.0	standard	n/a
116.732	0.2	visual standard stimulus presentation	0.0	standard	n/a
118.733	0.2	visual standard stimulus presentation	0.0	standard	n/a
120.933	0.2	visual standard stimulus presentation	0.0	standard	n/a
123.134	0.2	visual standard stimulus presentation	0.0	standard	n/a
125.931	0.2	visual standard stimulus presentation	0.0	standard	n/a
128.925	0.2	visual standard stimulus presentation	0.0	standard	n/a
130.927	0.2	visual standard stimulus presentation	0.0	standard	n/a
133.328	0.2	visual standard stimulus presentation	0.0	standard	n/a
135.528	0.2	visual standard stimulus presentation	0.0	standard	n/a
138.325	0.2	visual standard stimulus presentation	0.0	standard	n/a
141.32	n/a	n/a	1.0	target	n/a
143.321	n/a	n/a	0.0	standard	n/a
145.721	0.2	visual standard stimulus presentation	0.0	standard	n/a
148.715	0.2	visual oddball stimulus presentation	1.0	target	n/a
148.715	0.437	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
150.718	0.2	visual standard stimulus presentation	0.0	standard	n/a
153.513	0.2	visual standard stimulus presentation	0.0	standard	n/a
155.516	0.2	visual oddball stimulus presentation	1.0	target	n/a
155.516	0.403	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
157.517	0.2	visual oddball stimulus presentation	1.0	target	n/a
157.517	0.356	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
159.52	0.2	visual standard stimulus presentation	0.0	standard	n/a
161.72	0.2	visual standard stimulus presentation	0.0	standard	n/a
164.716	0.2	visual standard stimulus presentation	0.0	standard	n/a
166.717	0.2	visual standard stimulus presentation	0.0	standard	n/a
169.117	0.2	visual standard stimulus presentation	0.0	standard	n/a
172.111	0.417	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
172.111	0.2	visual oddball stimulus presentation	1.0	target	n/a
174.512	0.311	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
174.512	0.2	visual oddball stimulus presentation	1.0	target	n/a
177.109	0.2	visual standard stimulus presentation	0.0	standard	n/a
180.103	0.2	visual standard stimulus presentation	0.0	standard	n/a
183.099	0.2	visual oddball stimulus presentation	1.0	target	n/a
183.099	0.327	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
185.101	0.2	visual standard stimulus presentation	0.0	standard	n/a
187.897	0.2	visual standard stimulus presentation	0.0	standard	n/a
190.098	0.2	visual standard stimulus presentation	0.0	standard	n/a
193.092	0.2	visual standard stimulus presentation	0.0	standard	n/a
195.493	0.2	visual standard stimulus presentation	0.0	standard	n/a
197.891	0.2	visual standard stimulus presentation	0.0	standard	n/a
200.092	0.2	visual standard stimulus presentation	0.0	standard	n/a
202.689	0.2	visual standard stimulus presentation	0.0	standard	n/a
205.685	0.2	visual standard stimulus presentation	0.0	standard	n/a
208.48	0.2	visual standard stimulus presentation	0.0	standard	n/a
211.079	0.2	visual standard stimulus presentation	0.0	standard	n/a
213.08	0.2	visual standard stimulus presentation	0.0	standard	n/a
215.48	0.2	visual standard stimulus presentation	0.0	standard	n/a
218.276	0.2	visual standard stimulus presentation	0.0	standard	n/a
220.874	n/a	n/a	0.0	standard	n/a
223.471	0.2	visual standard stimulus presentation	0.0	standard	n/a
225.871	0.2	visual standard stimulus presentation	0.0	standard	n/a
228.867	0.2	visual standard stimulus presentation	0.0	standard	n/a
231.066	0.2	visual standard stimulus presentation	0.0	standard	n/a
234.062	n/a	n/a	1.0	target	n/a
236.461	0.443	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
236.461	0.2	visual oddball stimulus presentation	1.0	target	n/a
239.059	0.339	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
239.059	0.2	visual oddball stimulus presentation	1.0	target	n/a
241.26	0.2	visual standard stimulus presentation	0.0	standard	n/a
244.056	0.2	visual standard stimulus presentation	0.0	standard	n/a
246.257	0.2	visual standard stimulus presentation	0.0	standard	n/a
248.854	0.2	visual standard stimulus presentation	0.0	standard	n/a
251.253	0.2	visual standard stimulus presentation	0.0	standard	n/a
253.653	0.2	visual standard stimulus presentation	0.0	standard	n/a
255.853	0.2	visual standard stimulus presentation	0.0	standard	n/a
258.649	0.2	visual oddball stimulus presentation	1.0	target	n/a
258.649	0.359	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
261.446	0.2	visual standard stimulus presentation	0.0	standard	n/a
264.044	0.2	visual standard stimulus presentation	0.0	standard	n/a
266.84	0.353	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
266.84	0.2	visual oddball stimulus presentation	1.0	target	n/a
269.637	0.2	visual standard stimulus presentation	0.0	standard	n/a
272.235	0.2	visual standard stimulus presentation	0.0	standard	n/a
274.832	0.2	visual standard stimulus presentation	0.0	standard	n/a
277.628	0.385	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
277.628	0.2	visual oddball stimulus presentation	1.0	target	n/a
280.425	0.2	visual standard stimulus presentation	0.0	standard	n/a
282.625	0.2	visual oddball stimulus presentation	1.0	target	n/a
282.625	0.418	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
284.826	0.2	visual oddball stimulus presentation	1.0	target	n/a
284.826	0.308	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
287.026	0.2	visual standard stimulus presentation	0.0	standard	n/a
289.624	0.409	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
289.624	0.2	visual oddball stimulus presentation	1.0	target	n/a
292.023	0.2	visual oddball stimulus presentation	1.0	target	n/a
292.023	0.301	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
294.026	0.2	visual standard stimulus presentation	0.0	standard	n/a
296.823	0.2	visual standard stimulus presentation	0.0	standard	n/a
299.222	0.417	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
299.222	0.2	visual oddball stimulus presentation	1.0	target	n/a
302.216	0.2	visual standard stimulus presentation	0.0	standard	n/a
304.417	0.2	visual oddball stimulus presentation	1.0	target	n/a
304.417	0.382	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
306.816	0.2	visual standard stimulus presentation	0.0	standard	n/a
309.812	0.2	visual standard stimulus presentation	0.0	standard	n/a
312.607	0.2	visual oddball stimulus presentation	1.0	target	n/a
312.607	0.393	behavioral response time following visual oddball stimulus onset	1.0	target	n/a
315.205	0.2	visual standard stimulus presentation	0.0	standard	n/a
n/a	n/a	n/a	4.562	0	standard
n/a	n/a	n/a	7.178	0	standard
n/a	n/a	n/a	9.791	1	target
