onset	duration	trial_type	TrialType	Stimulus	SSD	Response	RT	CorrectGo	SuccStop
88.75	1.5	go-noncritical	0	1	0.0	50	0.313	1	0
90.875	1.5	go-noncritical	0	1	0.0	50	0.357	1	0
92.875	1.5	go-critical	0	0	0.0	49	0.413	1	0
94.875	1.5	go-noncritical	0	1	0.0	50	0.365	1	0
97.75	1.5	go-critical	0	0	0.0	49	0.354	1	0
101.5	1.5	go-critical	0	0	0.0	49	0.355	1	0
104.0	1.5	go-critical	0	0	0.0	49	0.288	1	0
108.875	1.5	go-noncritical	0	1	0.0	50	0.332	1	0
111.125	1.5	go-noncritical	0	1	0.0	50	0.338	1	0
113.25	1.5	failed stop-critical	1	0	0.15	49	0.357	1	0
116.25	1.5	go-critical	0	0	0.0	49	0.39	1	0
120.0	1.5	failed stop-noncritical	1	1	-0.1	50	0.391	1	0
122.0	1.5	go-critical	0	0	0.0	49	0.448	1	0
124.125	1.5	go-noncritical	0	1	0.0	50	0.259	1	0
127.0	1.5	go-noncritical	0	1	0.0	50	0.296	1	0
129.75	1.5	junk	0	1	0.0	49	0.257	0	0
132.125	1.5	go-critical	0	0	0.0	49	0.298	1	0
134.625	1.5	failed stop-noncritical	1	1	0.15	50	0.342	1	0
138.375	1.5	go-critical	0	0	0.0	49	0.281	1	0
141.0	1.5	failed stop-critical	1	0	0.05	49	0.343	1	0
143.375	1.5	go-critical	0	0	0.0	49	0.289	1	0
146.125	1.5	successful stop-critical	1	0	-0.1	0	0.0	0	1
148.25	1.5	go-noncritical	0	1	0.0	50	0.397	1	0
152.25	1.5	go-noncritical	0	1	0.0	50	0.325	1	0
155.5	1.5	go-noncritical	0	1	0.0	50	0.316	1	0
157.625	1.5	go-noncritical	0	1	0.0	50	0.335	1	0
160.0	1.5	go-critical	0	0	0.0	49	0.407	1	0
162.0	1.5	failed stop-noncritical	1	1	0.05	50	0.303	1	0
164.0	1.5	failed stop-noncritical	1	1	0.0	50	0.367	1	0
167.75	1.5	go-critical	0	0	0.0	49	0.41	1	0
171.125	1.5	failed stop-critical	1	0	0.0	49	0.363	1	0
173.5	1.5	failed stop-critical	1	0	-0.05	49	0.311	1	0
176.625	1.5	go-noncritical	0	1	0.0	50	0.383	1	0
178.625	1.5	successful stop-critical	1	0	0.1	0	0.0	0	1
181.0	1.5	go-noncritical	0	1	0.0	50	0.311	1	0
183.0	1.5	go-critical	0	0	0.0	49	0.455	1	0
185.125	1.5	go-critical	0	0	0.0	49	0.37	1	0
187.5	1.5	failed stop-noncritical	1	1	-0.05	50	0.46	1	0
189.75	1.5	go-critical	0	0	0.0	49	0.41	1	0
193.0	1.5	go-noncritical	0	1	0.0	50	0.407	1	0
197.125	1.5	go-critical	0	0	0.0	49	0.363	1	0
200.0	1.5	junk	0	0	0.0	0	0.0	0	0
202.625	1.5	go-critical	0	0	0.0	49	0.382	1	0
205.5	1.5	go-noncritical	0	1	0.0	50	0.307	1	0
210.375	1.5	failed stop-noncritical	1	1	-0.05	50	0.305	1	0
212.375	1.5	go-noncritical	0	1	0.0	50	0.369	1	0
217.375	1.5	failed stop-critical	1	0	0.0	49	0.369	1	0
220.625	1.5	failed stop-noncritical	1	1	0.0	50	0.43	1	0
223.75	1.5	go-noncritical	0	1	0.0	50	0.33	1	0
228.0	1.5	go-critical	0	0	0.0	49	0.312	1	0
230.25	1.5	go-noncritical	0	1	0.0	50	0.366	1	0
232.375	1.5	go-critical	0	0	0.0	49	0.297	1	0
234.5	1.5	go-critical	0	0	0.0	49	0.364	1	0
236.625	1.5	go-noncritical	0	1	0.0	50	0.303	1	0
238.75	1.5	go-critical	0	0	0.0	49	0.354	1	0
241.25	1.5	go-noncritical	0	1	0.0	50	0.342	1	0
244.875	1.5	failed stop-noncritical	1	1	0.1	50	0.557	1	0
247.75	1.5	go-critical	0	0	0.0	49	0.298	1	0
251.125	1.5	go-critical	0	0	0.0	49	0.307	1	0
253.5	1.5	go-noncritical	0	1	0.0	50	0.244	1	0
255.625	1.5	successful stop-critical	1	0	-0.05	0	0.0	0	1
260.0	1.5	go-noncritical	0	1	0.0	50	0.32	1	0
264.0	1.5	go-noncritical	0	1	0.0	50	0.288	1	0
266.375	1.5	go-noncritical	0	1	0.0	50	0.3	1	0
269.5	1.5	go-noncritical	0	1	0.0	50	0.348	1	0
272.375	1.5	go-noncritical	0	1	0.0	50	0.337	1	0
274.375	1.5	failed stop-noncritical	1	1	0.15	50	0.377	1	0
277.125	1.5	go-noncritical	0	1	0.0	50	0.355	1	0
279.875	1.5	junk	0	0	0.0	50	0.325	0	0
282.375	1.5	go-noncritical	0	1	0.0	50	0.385	1	0
284.375	1.5	go-critical	0	0	0.0	49	0.361	1	0
286.5	1.5	go-critical	0	0	0.0	49	0.308	1	0
289.125	1.5	go-critical	0	0	0.0	49	0.339	1	0
292.25	1.5	go-noncritical	0	1	0.0	50	0.358	1	0
294.5	1.5	go-critical	0	0	0.0	49	0.364	1	0
296.75	1.5	failed stop-critical	1	0	0.15	49	0.346	1	0
299.5	1.5	failed stop-noncritical	1	1	0.0	50	0.692	1	0
302.125	1.5	go-critical	0	0	0.0	49	0.315	1	0
307.125	1.5	go-critical	0	0	0.0	49	0.339	1	0
310.5	1.5	go-critical	0	0	0.0	49	0.332	1	0
313.0	1.5	go-critical	0	0	0.0	49	0.336	1	0
315.0	1.5	go-noncritical	0	1	0.0	50	0.384	1	0
317.25	1.5	go-critical	0	0	0.0	49	0.302	1	0
319.25	1.5	go-critical	0	0	0.0	49	0.382	1	0
321.25	1.5	go-noncritical	0	1	0.0	50	0.334	1	0
323.875	1.5	go-noncritical	0	1	0.0	50	0.429	1	0
325.875	1.5	go-critical	0	0	0.0	49	0.437	1	0
327.875	1.5	failed stop-critical	1	0	-0.1	49	0.413	1	0
330.125	1.5	failed stop-noncritical	1	1	-0.05	50	0.443	1	0
332.125	1.5	failed stop-noncritical	1	1	-0.1	50	0.507	1	0
335.0	1.5	go-noncritical	0	1	0.0	50	0.296	1	0
339.125	1.5	failed stop-critical	1	0	-0.05	50	0.323	0	0
341.875	1.5	successful stop-critical	1	0	0.0	0	0.0	0	1
344.0	1.5	go-noncritical	0	1	0.0	50	0.464	1	0
346.375	1.5	go-noncritical	0	1	0.0	50	0.329	1	0
